indx,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote,Exchange,minutedata
1391,XENT,"Intersect ENT, Inc.",26.32,$618.49M,2014.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xent,NASDAQ,True
1392,INTX,"Intersections, Inc.",3.47,$68.94M,2004.0,Technology,EDP Services,http://www.nasdaq.com/symbol/intx,NASDAQ,True
1393,ISIL,Intersil Corporation,14.28,$1.86B,2000.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/isil,NASDAQ,True
1394,IILG,"Interval Leisure Group, Inc.",25.92,$1.48B,,Finance,Real Estate,http://www.nasdaq.com/symbol/iilg,NASDAQ,True
1395,IVAC,"Intevac, Inc.",6.13,$142.83M,1995.0,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ivac,NASDAQ,True
1396,INTL,INTL FCStone Inc.,29.82,$562.59M,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/intl,NASDAQ,True
1397,INTLL,INTL FCStone Inc.,26.28,,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/intll,NASDAQ,False
1398,ITCI,Intra-Cellular Therapies Inc.,23.68,$827.11M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/itci,NASDAQ,True
1399,IIN,IntriCon Corporation,7.95,$46.49M,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/iin,NASDAQ,True
1400,INTU,Intuit Inc.,98.5,$27.26B,1993.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/intu,NASDAQ,True
1401,ISRG,"Intuitive Surgical, Inc.",508.29,$18.6B,2000.0,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/isrg,NASDAQ,True
1402,INVT,"Inventergy Global, Inc.",0.465,$12.45M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/invt,NASDAQ,True
1403,SNAK,"Inventure Foods, Inc.",11.24,$219.72M,1996.0,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/snak,NASDAQ,True
1404,ISTR,Investar Holding Corporation,16.97,$123.1M,2014.0,Finance,Major Banks,http://www.nasdaq.com/symbol/istr,NASDAQ,True
1405,ISBC,"Investors Bancorp, Inc.",11.75,$4.21B,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/isbc,NASDAQ,True
1406,ITIC,Investors Title Company,73.0,$146.97M,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/itic,NASDAQ,True
1407,IPAS,iPass Inc.,1.13,$74.53M,2003.0,Technology,EDP Services,http://www.nasdaq.com/symbol/ipas,NASDAQ,True
1408,DTYS,iPath US Treasury 10-year Bear ETN,18.84,$59.18M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtys,NASDAQ,True
1409,DTYL,iPath US Treasury 10-year Bull ETN,77.52,$5.58M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtyl,NASDAQ,True
1410,DTUS,iPath US Treasury 2-year Bear ETN,32.5118,$12.16M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtus,NASDAQ,True
1411,DTUL,iPath US Treasury 2-year Bull ETN,61.4,$4.39M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtul,NASDAQ,False
1412,DFVS,iPath US Treasury 5-year Bear Exchange Traded Note,31.46,$1.59M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvs,NASDAQ,True
1413,DFVL,iPath US Treasury 5-year Bull ETN,66.15,$1.98M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvl,NASDAQ,True
1414,FLAT,iPath US Treasury Flattener ETN,61.12,$5.07M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/flat,NASDAQ,True
1415,DLBS,iPath US Treasury Long Bond Bear ETN,19.15,$15.89M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbs,NASDAQ,True
1416,DLBL,iPath US Treasury Long Bond Bull ETN,76.53,$4.31M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbl,NASDAQ,True
1417,STPP,iPath US Treasury Steepener ETN,34.5,$14.04M,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/stpp,NASDAQ,True
1418,IPCM,"IPC Healthcare, Inc.",47.48,$820.58M,2008.0,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ipcm,NASDAQ,True
1419,IPGP,IPG Photonics Corporation,91.65,$4.81B,2006.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/ipgp,NASDAQ,True
1420,IRMD,iRadimed Corporation,15.39,$168.86M,2014.0,,,http://www.nasdaq.com/symbol/irmd,NASDAQ,True
1421,IRIX,IRIDEX Corporation,10.7,$105.31M,1996.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/irix,NASDAQ,True
1422,IRDM,Iridium Communications Inc,10.2,$964.27M,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdm,NASDAQ,True
1423,IRDMB,Iridium Communications Inc,368.26,$184.13M,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdmb,NASDAQ,True
1424,IRBT,iRobot Corporation,32.54,$965.53M,2005.0,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/irbt,NASDAQ,True
1425,IRWD,"Ironwood Pharmaceuticals, Inc.",15.79,$2.23B,2010.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/irwd,NASDAQ,True
1426,IRCP,IRSA Propiedades Comerciales S.A.,29.0,$913.6M,,Consumer Services,Building operators,http://www.nasdaq.com/symbol/ircp,NASDAQ,True
1427,COMT,iShares Commodities Select Strategy ETF,38.7,,,,,http://www.nasdaq.com/symbol/comt,NASDAQ,True
1428,GNMA,iShares Core GNMA Bond ETF,50.54,$40.43M,,,,http://www.nasdaq.com/symbol/gnma,NASDAQ,True
1429,FCHI,iShares FTSE China (HK Listed) Index Fund,57.0976,$28.55M,,,,http://www.nasdaq.com/symbol/fchi,NASDAQ,True
1430,IFAS,iShares FTSE EPRA/NAREIT Asia Index Fund,31.86,$19.12M,,,,http://www.nasdaq.com/symbol/ifas,NASDAQ,True
1431,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,39.084,$72.31M,,,,http://www.nasdaq.com/symbol/ifeu,NASDAQ,True
1432,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,31.54,$974.59M,,,,http://www.nasdaq.com/symbol/ifgl,NASDAQ,True
1433,IFNA,iShares FTSE EPRA/NAREIT North America Index Fund,59.3796,$23.75M,,,,http://www.nasdaq.com/symbol/ifna,NASDAQ,True
1434,ACWX,iShares MSCI ACWI ex US Index Fund,45.49,$1.76B,,,,http://www.nasdaq.com/symbol/acwx,NASDAQ,True
1435,ACWI,iShares MSCI ACWI Index Fund,60.56,$6.36B,,,,http://www.nasdaq.com/symbol/acwi,NASDAQ,True
1436,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,65.3,$4.01B,,,,http://www.nasdaq.com/symbol/aaxj,NASDAQ,True
1437,AXJS,iShares MSCI All Country Asia ex Japan Small Cap Index Fund,58.98,$5.9M,,,,http://www.nasdaq.com/symbol/axjs,NASDAQ,True
1438,AAIT,iShares MSCI All Country Asia Information Technology Index Fun,36.2001,$7.24M,,,,http://www.nasdaq.com/symbol/aait,NASDAQ,True
1439,EEMA,iShares MSCI Emerging Markets Asia Index Fund,62.44,$93.66M,,,,http://www.nasdaq.com/symbol/eema,NASDAQ,True
1440,EMDI,iShares MSCI Emerging Markets Consumer Discrectionary Sector I,55.9293,$5.59M,,,,http://www.nasdaq.com/symbol/emdi,NASDAQ,True
1441,EEME,iShares MSCI Emerging Markets EMEA Index Fund,43.97,$8.79M,,,,http://www.nasdaq.com/symbol/eeme,NASDAQ,True
1442,EMEY,iShares MSCI Emerging Markets Energy Sector Capped Index Fund,28.8927,$1.44M,,,,http://www.nasdaq.com/symbol/emey,NASDAQ,True
1443,EGRW,iShares MSCI Emerging Markets Growth Index Fund,55.85,$5.59M,,,,http://www.nasdaq.com/symbol/egrw,NASDAQ,True
1444,EEML,iShares MSCI Emerging Markets Latin America Index Fund,34.29,$10.29M,,,,http://www.nasdaq.com/symbol/eeml,NASDAQ,True
1445,EVAL,iShares MSCI Emerging Markets Value Index Fund,43.65,$21.83M,,,,http://www.nasdaq.com/symbol/eval,NASDAQ,True
1446,EUFN,iShares MSCI Europe Financials Sector Index Fund,23.5,$427.7M,,,,http://www.nasdaq.com/symbol/eufn,NASDAQ,True
1447,IEUS,iShares MSCI Europe Small-Cap ETF,44.5754,$37.89M,,,,http://www.nasdaq.com/symbol/ieus,NASDAQ,True
1448,QAT,iShares MSCI Qatar Capped ETF,22.4195,$30.27M,,,,http://www.nasdaq.com/symbol/qat,NASDAQ,True
1449,UAE,iShares MSCI UAE Capped ETF,18.62,$40.96M,,,,http://www.nasdaq.com/symbol/uae,NASDAQ,True
1450,IBB,iShares Nasdaq Biotechnology Index Fund,339.7,$8.22B,,,,http://www.nasdaq.com/symbol/ibb,NASDAQ,True
1451,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,93.2,$545.22M,,,,http://www.nasdaq.com/symbol/soxx,NASDAQ,True
1452,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,33.82,$84.55M,,,,http://www.nasdaq.com/symbol/emif,NASDAQ,True
1453,ICLN,iShares S&P Global Clean Energy Index Fund,12.11,$82.35M,,,,http://www.nasdaq.com/symbol/icln,NASDAQ,True
1454,WOOD,iShares S&P Global Timber & Forestry Index Fund,54.43,$290.66M,,,,http://www.nasdaq.com/symbol/wood,NASDAQ,True
1455,INDY,iShares S&P India Nifty 50 Index Fund,32.0,$1.01B,,,,http://www.nasdaq.com/symbol/indy,NASDAQ,True
1456,ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,78.67,$153.41M,,,,http://www.nasdaq.com/symbol/ishg,NASDAQ,True
1457,IGOV,iShares S&P/Citigroup International Treasury Bond Fund,91.84,$472.98M,,,,http://www.nasdaq.com/symbol/igov,NASDAQ,True
1458,ISIS,"Isis Pharmaceuticals, Inc.",61.63,$7.34B,1991.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/isis,NASDAQ,True
1459,ISLE,"Isle of Capri Casinos, Inc.",14.33,$573.6M,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/isle,NASDAQ,True
1460,ISRL,"Isramco, Inc.",128.0,$347.86M,1983.0,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl,NASDAQ,True
1461,ITRI,"Itron, Inc.",36.45,$1.4B,1993.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri,NASDAQ,True
1462,ITRN,Ituran Location and Control Ltd.,22.58,$530.08M,2005.0,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn,NASDAQ,True
1463,XXIA,Ixia,12.22,$958M,2000.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xxia,NASDAQ,True
1464,IXYS,IXYS Corporation,12.34,$390.55M,,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys,NASDAQ,True
1465,JJSF,J & J Snack Foods Corp.,109.1,$2.04B,1986.0,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf,NASDAQ,True
1466,MAYS,"J. W. Mays, Inc.",48.57,$97.91M,,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays,NASDAQ,True
1467,JBHT,"J.B. Hunt Transport Services, Inc.",84.17,$9.81B,,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht,NASDAQ,True
1468,JCOM,"j2 Global, Inc.",67.2,$3.24B,1999.0,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom,NASDAQ,True
1469,JASO,"JA Solar Holdings, Co., Ltd.",9.67,$439.98M,2007.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso,NASDAQ,True
1470,JKHY,"Jack Henry & Associates, Inc.",69.69,$5.7B,1985.0,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy,NASDAQ,True
1471,JACK,Jack In The Box Inc.,95.34,$3.63B,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack,NASDAQ,True
1472,JXSB,Jacksonville Bancorp Inc.,21.97,$39.55M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb,NASDAQ,True
1473,JAXB,"Jacksonville Bancorp, Inc.",10.85,$62.88M,,Finance,Major Banks,http://www.nasdaq.com/symbol/jaxb,NASDAQ,True
1474,JAKK,"JAKKS Pacific, Inc.",6.84,$159.24M,1996.0,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk,NASDAQ,True
1475,JMBA,"Jamba, Inc.",15.58,$256.08M,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba,NASDAQ,True
1476,JRVR,"James River Group Holdings, Ltd.",23.83,$680.12M,2014.0,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr,NASDAQ,True
1477,ERW,Janus Equal Risk Weighted Large Cap ETF,54.77,$30.12M,,,,http://www.nasdaq.com/symbol/erw,NASDAQ,True
1478,JASN,"Jason Industries, Inc.",6.95,$152.84M,2013.0,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn,NASDAQ,True
1479,JASNW,"Jason Industries, Inc.",0.6201,,2013.0,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw,NASDAQ,False
1480,JAZZ,Jazz Pharmaceuticals plc,168.86,$10.24B,2007.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz,NASDAQ,True
1481,JD,"JD.com, Inc.",29.49,$40.28B,2014.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd,NASDAQ,True
1482,JDSU,JDS Uniphase Corporation,12.98,$3.02B,,Technology,Semiconductors,http://www.nasdaq.com/symbol/jdsu,NASDAQ,True
1483,JBLU,JetBlue Airways Corporation,18.91,$5.88B,2002.0,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu,NASDAQ,True
1484,JTPY,JetPay Corporation,2.76,$38.26M,2011.0,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy,NASDAQ,True
1485,JCTCF,Jewett-Cameron Trading Company,10.4,$26.89M,,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf,NASDAQ,True
1486,DATE,Jiayuan.com International Ltd.,5.1,$166.71M,2011.0,Technology,EDP Services,http://www.nasdaq.com/symbol/date,NASDAQ,True
1487,JST,Jinpan International Limited,4.12,$67.64M,1998.0,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/jst,NASDAQ,True
1488,JIVE,"Jive Software, Inc.",5.17,$384.62M,2011.0,Technology,EDP Services,http://www.nasdaq.com/symbol/jive,NASDAQ,True
1489,JOEZ,Joe&#39;s Jeans Inc.,0.1961,$13.69M,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/joez,NASDAQ,True
1490,JBSS,"John B. Sanfilippo & Son, Inc.",43.99,$489.48M,1991.0,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss,NASDAQ,True
1491,JOUT,Johnson Outdoors Inc.,34.66,$346.71M,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout,NASDAQ,True
1492,JUNO,"Juno Therapeutics, Inc.",57.04,$5.16B,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno,NASDAQ,True
1493,KTWO,"K2M Group Holdings, Inc.",22.48,$890.1M,2014.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo,NASDAQ,True
1494,KALU,Kaiser Aluminum Corporation,77.34,$1.35B,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu,NASDAQ,True
1495,KBIO,"KaloBios Pharmaceuticals, Inc.",0.5101,$16.79M,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kbio,NASDAQ,True
1496,KMDA,Kamada Ltd.,4.57,$164.47M,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda,NASDAQ,True
1497,KNDI,"Kandi Technologies Group, Inc.",12.27,$567.92M,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi,NASDAQ,True
1498,KCLI,Kansas City Life Insurance Company,45.78,$495.1M,,Finance,Life Insurance,http://www.nasdaq.com/symbol/kcli,NASDAQ,True
1499,KPTI,Karyopharm Therapeutics Inc.,29.45,$1.05B,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti,NASDAQ,True
1500,KBSF,KBS Fashion Group Limited,4.19,$106.5M,2013.0,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf,NASDAQ,True
1501,KCAP,"KCAP Financial, Inc.",6.17,$226.77M,2006.0,,,http://www.nasdaq.com/symbol/kcap,NASDAQ,True
1502,KRNY,Kearny Financial,13.58,$914.96M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny,NASDAQ,True
1503,KELYA,"Kelly Services, Inc.",17.37,$655.29M,,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya,NASDAQ,True
1504,KELYB,"Kelly Services, Inc.",17.964000000000006,$677.7M,,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb,NASDAQ,True
1505,KFFB,Kentucky First Federal Bancorp,8.19,$69.27M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb,NASDAQ,True
1506,KERX,"Keryx Biopharmaceuticals, Inc.",11.91,$1.23B,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx,NASDAQ,True
1507,GMCR,"Keurig Green Mountain, Inc.",114.13,$18.45B,1993.0,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/gmcr,NASDAQ,True
1508,KEQU,Kewaunee Scientific Corporation,17.4,$45.74M,,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ,NASDAQ,True
1509,KTEC,"Key Technology, Inc.",12.89,$80.42M,1993.0,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec,NASDAQ,True
1510,KTCC,Key Tronic Corporation,11.08,$116.91M,1983.0,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc,NASDAQ,True
1511,KFRC,"Kforce, Inc.",22.25,$659.35M,1995.0,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc,NASDAQ,True
1512,KE,"Kimball Electronics, Inc.",14.1,$411.32M,,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke,NASDAQ,True
1513,KBAL,"Kimball International, Inc.",10.92,$424.45M,,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal,NASDAQ,True
1514,KIN,"Kindred Biosciences, Inc.",6.77,$133.53M,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin,NASDAQ,True
1515,KGJI,Kingold Jewelry Inc.,1.23,$81.12M,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji,NASDAQ,True
1516,KINS,"Kingstone Companies, Inc",7.59,$55.68M,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins,NASDAQ,True
1517,KONE,Kingtone Wirelessinfo Solution Holding Ltd,3.3,$4.64M,2010.0,Technology,EDP Services,http://www.nasdaq.com/symbol/kone,NASDAQ,True
1518,KIRK,"Kirkland&#39;s, Inc.",23.33,$400.03M,2002.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk,NASDAQ,True
1519,KITE,"Kite Pharma, Inc.",53.95,$2.29B,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/kite,NASDAQ,True
1520,KLAC,KLA-Tencor Corporation,58.09,$9.45B,1980.0,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac,NASDAQ,True
1521,KLXI,KLX Inc.,39.44,$2.07B,,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi,NASDAQ,True
1522,KFX,Kofax Limited,10.93,$1.01B,2013.0,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/kfx,NASDAQ,True
1523,KONA,"Kona Grill, Inc.",27.58,$310.35M,2005.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona,NASDAQ,True
1524,KZ,KongZhong Corporation,5.65,$259.18M,,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/kz,NASDAQ,True
1525,KOPN,Kopin Corporation,3.65,$240.13M,1992.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn,NASDAQ,True
1526,KRNT,Kornit Digital Ltd.,14.0,,,,,http://www.nasdaq.com/symbol/krnt,NASDAQ,True
1527,KOSS,Koss Corporation,2.4,$17.72M,,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss,NASDAQ,True
1528,KRFT,"Kraft Foods Group, Inc.",88.95,$52.31B,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/krft,NASDAQ,True
1529,KWEB,KraneShares CSI China Internet ETF,35.0,$98M,,,,http://www.nasdaq.com/symbol/kweb,NASDAQ,True
1530,KTOS,"Kratos Defense & Security Solutions, Inc.",5.58,$325.17M,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos,NASDAQ,True
1531,KUTV,"Ku6 Media Co., Ltd.",0.91,$43.28M,,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/kutv,NASDAQ,True
1532,KLIC,"Kulicke and Soffa Industries, Inc.",15.84,$1.22B,,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic,NASDAQ,True
1533,KVHI,"KVH Industries, Inc.",15.42,$246.57M,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi,NASDAQ,True
1534,KYTH,"Kythera Biopharmaceuticals, Inc.",46.67,$1.2B,2012.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kyth,NASDAQ,True
1535,FSTR,L.B. Foster Company,47.19,$488.9M,,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr,NASDAQ,True
1536,LJPC,La Jolla Pharmaceutical Company,17.46,$266.15M,1994.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc,NASDAQ,True
1537,LSBK,"Lake Shore Bancorp, Inc.",13.401,$80.34M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk,NASDAQ,True
1538,LBAI,"Lakeland Bancorp, Inc.",11.63,$440.73M,,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai,NASDAQ,True
1539,LKFN,Lakeland Financial Corporation,40.81,$677.63M,,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn,NASDAQ,True
1540,LAKE,"Lakeland Industries, Inc.",9.04,$63.71M,1986.0,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake,NASDAQ,True
1541,LACO,"Lakes Entertainment, Inc.",8.51,$113.96M,,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/laco,NASDAQ,True
1542,LRCX,Lam Research Corporation,70.75,$11.27B,1984.0,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx,NASDAQ,True
1543,LAMR,Lamar Advertising Company,59.58,$6.56B,1996.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr,NASDAQ,True
1544,LANC,Lancaster Colony Corporation,96.3,$2.63B,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc,NASDAQ,True
1545,LNDC,Landec Corporation,14.49,$389.43M,1996.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lndc,NASDAQ,True
1546,LARK,Landmark Bancorp Inc.,25.9,$86.44M,,Finance,Major Banks,http://www.nasdaq.com/symbol/lark,NASDAQ,True
1547,LMRK,Landmark Infrastructure Partners LP,17.86,$140M,2014.0,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk,NASDAQ,True
1548,LE,"Lands&#39; End, Inc.",34.78,$1.11B,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le,NASDAQ,True
1549,LSTR,"Landstar System, Inc.",63.88,$2.86B,1993.0,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr,NASDAQ,True
1550,LTRX,"Lantronix, Inc.",1.79,$26.75M,2000.0,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx,NASDAQ,True
1551,LPSB,"LaPorte Bancorp, Inc.",13.2999,$74.79M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lpsb,NASDAQ,True
1552,LSCC,Lattice Semiconductor Corporation,6.29,$733.7M,,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc,NASDAQ,True
1553,LAWS,"Lawson Products, Inc.",23.24,$202.34M,,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws,NASDAQ,True
1554,LAYN,Layne Christensen Company,5.275,$104.13M,1992.0,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn,NASDAQ,True
1555,LCNB,LCNB Corporation,15.2,$141.55M,,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb,NASDAQ,True
1556,LDRH,LDR Holding Corporation,35.76,$949.37M,2013.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ldrh,NASDAQ,True
1557,LBIX,Leading Brands Inc,3.5,$10.25M,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix,NASDAQ,True
1558,LTRE,"Learning Tree International, Inc.",1.51,$19.97M,1995.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ltre,NASDAQ,True
1559,LGCY,Legacy Reserves LP,10.28,$711.46M,2007.0,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy,NASDAQ,True
1560,LGCYO,Legacy Reserves LP,19.4099,$135.87M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo,NASDAQ,True
1561,LGCYP,Legacy Reserves LP,19.35,$38.7M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp,NASDAQ,True
1562,LTXB,"LegacyTexas Financial Group, Inc.",23.04,$1.1B,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb,NASDAQ,True
1563,LMAT,"LeMaitre Vascular, Inc.",8.28,$144.96M,2006.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat,NASDAQ,True
1564,TREE,"LendingTree, Inc.",55.86,$639.4M,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree,NASDAQ,True
1565,LEVY,Levy Acquisition Corp.,13.5,$253.13M,2014.0,Finance,Business Services,http://www.nasdaq.com/symbol/levy,NASDAQ,True
1566,LEVYU,Levy Acquisition Corp.,15.8,$296.25M,2013.0,Finance,Business Services,http://www.nasdaq.com/symbol/levyu,NASDAQ,True
1567,LEVYW,Levy Acquisition Corp.,4.74,,2014.0,Finance,Business Services,http://www.nasdaq.com/symbol/levyw,NASDAQ,False
1568,LXRX,"Lexicon Pharmaceuticals, Inc.",0.9591,$695.49M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx,NASDAQ,True
1569,LGIH,"LGI Homes, Inc.",17.6,$349.34M,2013.0,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih,NASDAQ,True
