"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Summary Quote","Exchange"
"SPEX","Spherix Incorporated","0.7901","$22.61M","nan","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex","NASDAQ"
"SAVE","Spirit Airlines, Inc.","75.71","$5.51B","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save","NASDAQ"
"SPLK","Splunk Inc.","59.23","$7.18B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk","NASDAQ"
"SPOK","Spok Holdings, Inc.","20.62","$452.96M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok","NASDAQ"
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","8.71","$364.24M","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spwh","NASDAQ"
"FUND","Sprott Focus Trust, Inc.","7.29","$162.98M","nan","nan","nan","http://www.nasdaq.com/symbol/fund","NASDAQ"
"SFM","Sprouts Farmers Market, Inc.","35.8","$5.45B","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm","NASDAQ"
"SPSC","SPS Commerce, Inc.","68.77","$1.14B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spsc","NASDAQ"
"SQBK","Square 1 Financial, Inc.","26.67","$788.84M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sqbk","NASDAQ"
"SSNC","SS&C Technologies Holdings, Inc.","62.43","$5.1B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc","NASDAQ"
"STAA","STAAR Surgical Company","7.25","$281.28M","nan","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa","NASDAQ"
"STMP","Stamps.com Inc.","66.04","$1.08B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp","NASDAQ"
"STLY","Stanley Furniture Company, Inc.","3.1","$46.37M","nan","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly","NASDAQ"
"SPLS","Staples, Inc.","16.23","$10.4B","1989","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spls","NASDAQ"
"SBLK","Star Bulk Carriers Corp.","3.58","$567.17M","nan","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk","NASDAQ"
"SBLKL","Star Bulk Carriers Corp.","22.4","nan","nan","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblkl","NASDAQ"
"SBUX","Starbucks Corporation","94.39","$70.77B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux","NASDAQ"
"STRZA","Starz","35.135","$3.57B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strza","NASDAQ"
"STRZB","Starz","34.885","$3.55B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strzb","NASDAQ"
"STFC","State Auto Financial Corporation","25.49","$1.05B","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/stfc","NASDAQ"
"STBZ","State Bank Financial Corporation.","20.48","$730.88M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz","NASDAQ"
"SIBC","State Investors Bancorp, Inc.","21.044","$48.57M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sibc","NASDAQ"
"SNC","State National Companies, Inc.","9.58","$423.89M","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/snc","NASDAQ"
"STDY","SteadyMed Ltd.","8.6","nan","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stdy","NASDAQ"
"GASS","StealthGas, Inc.","6.53","$261.21M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass","NASDAQ"
"STLD","Steel Dynamics, Inc.","20.43","$4.94B","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld","NASDAQ"
"SMRT","Stein Mart, Inc.","12.41","$557.71M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt","NASDAQ"
"STNR","Steiner Leisure Limited","47.57","$620.25M","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stnr","NASDAQ"
"STEM","StemCells, Inc.","1","$69.29M","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/stem","NASDAQ"
"STML","Stemline Therapeutics, Inc.","14.79","$263.56M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml","NASDAQ"
"STXS","Stereotaxis, Inc.","1.93","$40.01M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stxs","NASDAQ"
"SRCL","Stericycle, Inc.","140.14","$11.9B","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl","NASDAQ"
"STRL","Sterling Construction Company Inc","4.8","$90.77M","nan","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl","NASDAQ"
"SHOO","Steven Madden, Ltd.","38.2","$2.43B","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo","NASDAQ"
"SSFN","Stewardship Financial Corp","5.53","$33.65M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ssfn","NASDAQ"
"STCK","Stock Building Supply Holdings, Inc.","19.37","$507.03M","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/stck","NASDAQ"
"SYBT","Stock Yards Bancorp, Inc.","35.13","$514.39M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt","NASDAQ"
"BANX","StoneCastle Financial Corp","17.7","$115.07M","2013","nan","nan","http://www.nasdaq.com/symbol/banx","NASDAQ"
"SGBK","Stonegate Bank","30.25","$309.9M","nan","nan","nan","http://www.nasdaq.com/symbol/sgbk","NASDAQ"
"SSYS","Stratasys, Ltd.","52.89","$2.69B","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys","NASDAQ"
"STRT","Strattec Security Corporation","74.03","$265.56M","nan","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt","NASDAQ"
"STRS","Stratus Properties, Inc.","13.8","$110.98M","nan","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs","NASDAQ"
"STRA","Strayer Education, Inc.","54.5","$598.16M","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra","NASDAQ"
"STRM","Streamline Health Solutions, Inc.","3.45","$63.72M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/strm","NASDAQ"
"STB","Student Transportation Inc","5.46","$522.62M","nan","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb","NASDAQ"
"SCMP","Sucampo Pharmaceuticals, Inc.","15.67","$703.59M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp","NASDAQ"
"SUBK","Suffolk Bancorp","24.45","$285.44M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/subk","NASDAQ"
"SUMR","Summer Infant, Inc.","2.94","$54.22M","nan","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr","NASDAQ"
"SMMF","Summit Financial Group, Inc.","11.96","$127.79M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf","NASDAQ"
"SSBI","Summit State Bank","13.3","$63.55M","2006","nan","nan","http://www.nasdaq.com/symbol/ssbi","NASDAQ"
"SMMT","Summit Therapeutics plc","13.05","$159.16M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/smmt","NASDAQ"
"SNBC","Sun Bancorp, Inc.","19.33","$359.9M","nan","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc","NASDAQ"
"SNHY","Sun Hydraulics Corporation","40.55","$1.08B","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy","NASDAQ"
"SEMI","SunEdison Semiconductor Limited","26.37","$1.09B","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/semi","NASDAQ"
"SNSS","Sunesis Pharmaceuticals, Inc.","2.45","$165.96M","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snss","NASDAQ"
"GOMO","Sungy Mobile Limited","4.46","$149.34M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gomo","NASDAQ"
"STKL","SunOpta, Inc.","10.8","$728.56M","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/stkl","NASDAQ"
"SPWR","SunPower Corporation","31.47","$4.14B","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/spwr","NASDAQ"
"SBCP","Sunshine Bancorp, Inc.","12.44","$52.65M","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sbcp","NASDAQ"
"SSH","Sunshine Heart Inc","4.23","$77.12M","nan","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ssh","NASDAQ"
"SMCI","Super Micro Computer, Inc.","34.07","$1.59B","2007","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/smci","NASDAQ"
"SPCB","SuperCom, Ltd.","8.7","$119.18M","nan","Technology","Semiconductors","http://www.nasdaq.com/symbol/spcb","NASDAQ"
"SCON","Superconductor Technologies Inc.","1.35","$24.63M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/scon","NASDAQ"
"SGC","Superior Uniform Group, Inc.","19.56","$265.9M","nan","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc","NASDAQ"
"SUPN","Supernus Pharmaceuticals, Inc.","12.41","$580.53M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn","NASDAQ"
"SPPR","Supertel Hospitality, Inc.","1.71","$8.03M","nan","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppr","NASDAQ"
"SPPRO","Supertel Hospitality, Inc.","18.44","nan","nan","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppro","NASDAQ"
"SPPRP","Supertel Hospitality, Inc.","7.6","nan","nan","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spprp","NASDAQ"
"SPRT","support.com, Inc.","1.67","$90.75M","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt","NASDAQ"
"SCAI","Surgical Care Affiliates, Inc.","36.32","$1.41B","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/scai","NASDAQ"
"SRDX","SurModics, Inc.","26.21","$339.14M","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx","NASDAQ"
"SUSQ","Susquehanna Bancshares, Inc.","13.74","$2.5B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/susq","NASDAQ"
"SBBX","Sussex Bancorp","11.25","$52.53M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx","NASDAQ"
"SUTR","Sutor Technology Group Limited","0.6154","$25.71M","nan","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr","NASDAQ"
"STRN","Sutron Corporation","5.16","$26.23M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn","NASDAQ"
"SIVB","SVB Financial Group","125.89","$6.42B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb","NASDAQ"
"SIVBO","SVB Financial Group","25.7199","nan","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo","NASDAQ"
"SWSH","Swisher Hygiene, Inc.","1.76","$30.96M","nan","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/swsh","NASDAQ"
"SYKE","Sykes Enterprises, Incorporated","25.06","$1.08B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke","NASDAQ"
"SYMC","Symantec Corporation","23.55","$16.07B","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/symc","NASDAQ"
"SSRG","Symmetry Surgical Inc.","7.35","$75.8M","nan","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ssrg","NASDAQ"
"SYNC","Synacor, Inc.","2.33","$63.91M","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync","NASDAQ"
"GEVA","Synageva BioPharma Corp.","95.12","$3.52B","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/geva","NASDAQ"
"SYNL","Synalloy Corporation","14.6","$127.27M","nan","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl","NASDAQ"
"SYNA","Synaptics Incorporated","79.78","$2.93B","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/syna","NASDAQ"
"SNCR","Synchronoss Technologies, Inc.","47.35","$2.04B","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr","NASDAQ"
"SURG","Synergetics USA, Inc.","5.39","$137.8M","nan","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/surg","NASDAQ"
"SGYP","Synergy Pharmaceuticals, Inc.","4.45","$429.91M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp","NASDAQ"
"SGYPU","Synergy Pharmaceuticals, Inc.","10.96","$19.93M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypu","NASDAQ"
"SGYPW","Synergy Pharmaceuticals, Inc.","1.3","nan","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypw","NASDAQ"
"ELOS","Syneron Medical Ltd.","12.11","$445.02M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/elos","NASDAQ"
"SNPS","Synopsys, Inc.","46.46","$7.14B","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/snps","NASDAQ"
"SNTA","Synta Pharmaceuticals Corp.","1.98","$216.06M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snta","NASDAQ"
"SYNT","Syntel, Inc.","51.31","$4.3B","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/synt","NASDAQ"
"SYMX","Synthesis Energy Systems, Inc.","1.06","$77.62M","nan","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx","NASDAQ"
"SYUT","Synutra International, Inc.","6.76","$387.35M","nan","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/syut","NASDAQ"
"SYPR","Sypris Solutions, Inc.","2.1","$43.07M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr","NASDAQ"
"SYRX","Sysorex Global Holding Corp.","1.2","$23.75M","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/syrx","NASDAQ"
"TROW","T. Rowe Price Group, Inc.","81.96","$21.36B","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/trow","NASDAQ"
"TTOO","T2 Biosystems, Inc.","16.88","$339.72M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ttoo","NASDAQ"
"TAIT","Taitron Components Incorporated","0.9699","$5.37M","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait","NASDAQ"
"TTWO","Take-Two Interactive Software, Inc.","25","$2.11B","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo","NASDAQ"
"TLMR","Talmer Bancorp, Inc.","15.47","$1.1B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tlmr","NASDAQ"
"TNDM","Tandem Diabetes Care, Inc.","12.79","$379.76M","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tndm","NASDAQ"
"TLF","Tandy Leather Factory, Inc.","8.79","$90.38M","nan","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf","NASDAQ"
"TNGO","Tangoe, Inc.","13.75","$535.27M","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tngo","NASDAQ"
"TANH","Tantech Holdings Ltd.","8.5","$183.6M","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tanh","NASDAQ"
"TEDU","Tarena International, Inc.","9.66","$489.35M","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu","NASDAQ"
"TRGT","Targacept, Inc.","2.85","$96.31M","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trgt","NASDAQ"
"TASR","TASER International, Inc.","24.44","$1.3B","nan","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/tasr","NASDAQ"
"TATT","TAT Technologies Ltd.","6.8101","$59.99M","nan","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt","NASDAQ"
"TAYD","Taylor Devices, Inc.","12.25","$41M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd","NASDAQ"
"TCPC","TCP Capital Corp.","16","$779.37M","2012","nan","nan","http://www.nasdaq.com/symbol/tcpc","NASDAQ"
"TEAR","TearLab Corporation","2","$67.28M","nan","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tear","NASDAQ"
"TECD","Tech Data Corporation","56.76","$2.08B","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd","NASDAQ"
"TCCO","Technical Communications Corporation","4.1599","$7.65M","nan","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/tcco","NASDAQ"
"TTGT","TechTarget, Inc.","11.79","$388.02M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt","NASDAQ"
"TGLS","Tecnoglass Inc.","9","$219.63M","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls","NASDAQ"
"TGEN","Tecogen Inc.","5.17","$84.47M","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tgen","NASDAQ"
"TECU","Tecumseh Products Company","2.7","$49.9M","nan","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecu","NASDAQ"
"TKMR","Tekmira Pharmaceuticals Corp","17.4","$940.77M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkmr","NASDAQ"
"TSYS","TeleCommunication Systems, Inc.","3.75","$227.49M","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tsys","NASDAQ"
"TNAV","TeleNav, Inc.","7.94","$316.83M","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav","NASDAQ"
"TTEC","TeleTech Holdings, Inc.","25.4","$1.23B","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec","NASDAQ"
"TENX","Tenax Therapeutics, Inc.","3.5","$98.42M","nan","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/tenx","NASDAQ"
"TERP","TerraForm Power, Inc.","38.98","$4.86B","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp","NASDAQ"
"TRTL","Terrapin 3 Acquisition Corporation","9.99","$265.67M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtl","NASDAQ"
"TRTLU","Terrapin 3 Acquisition Corporation","10.08","$186.48M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlu","NASDAQ"
"TRTLW","Terrapin 3 Acquisition Corporation","0.321","nan","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlw","NASDAQ"
"TBNK","Territorial Bancorp Inc.","23.73","$231.53M","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk","NASDAQ"
"TSRO","TESARO, Inc.","53.92","$2.33B","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro","NASDAQ"
"TESO","Tesco Corporation","11.1","$440.03M","nan","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso","NASDAQ"
"TSLA","Tesla Motors, Inc.","191","$24.02B","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla","NASDAQ"
"TESS","TESSCO Technologies Incorporated","24.34","$199.24M","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess","NASDAQ"
"TSRA","Tessera Technologies, Inc.","40.66","$2.15B","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsra","NASDAQ"
"TTEK","Tetra Tech, Inc.","24.09","$1.49B","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek","NASDAQ"
"TLOG","TetraLogic Pharmaceuticals Corporation","4.03","$93.96M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlog","NASDAQ"
"TTPH","Tetraphase Pharmaceuticals, Inc.","36.99","$1.33B","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph","NASDAQ"
"TCBI","Texas Capital Bancshares, Inc.","48.29","$2.21B","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi","NASDAQ"
"TCBIL","Texas Capital Bancshares, Inc.","25.04","nan","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil","NASDAQ"
"TCBIP","Texas Capital Bancshares, Inc.","25.05","$150.3M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip","NASDAQ"
"TCBIW","Texas Capital Bancshares, Inc.","34.35","nan","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw","NASDAQ"
"TXN","Texas Instruments Incorporated","56.72","$59.39B","nan","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn","NASDAQ"
"TXRH","Texas Roadhouse, Inc.","36.03","$2.52B","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh","NASDAQ"
"TFSL","TFS Financial Corporation","14.73","$4.39B","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl","NASDAQ"
"TGTX","TG Therapeutics, Inc.","15.54","$723.29M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx","NASDAQ"
"ABCO","The Advisory Board Company","53","$2.24B","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco","NASDAQ"
"ANDE","The Andersons, Inc.","40.9","$1.18B","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande","NASDAQ"
"TBBK","The Bancorp, Inc.","9.2","$346.92M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk","NASDAQ"
"BKYF","The Bank of Kentucky Financial Corp.","49.04","$379.44M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkyf","NASDAQ"
"BONT","The Bon-Ton Stores, Inc.","7.17","$146.5M","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont","NASDAQ"
"CG","The Carlyle Group L.P.","27.8","$8.9B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg","NASDAQ"
"CAKE","The Cheesecake Factory Incorporated","48.8","$2.44B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake","NASDAQ"
"CHEF","The Chefs&#39; Warehouse, Inc.","22.55","$564.19M","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef","NASDAQ"
"TCFC","The Community Financial Corporation","19.8","$93.68M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc","NASDAQ"
"DSGX","The Descartes Systems Group Inc.","15.14","$1.14B","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx","NASDAQ"
"DXYN","The Dixie Group, Inc.","9","$141.94M","nan","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn","NASDAQ"
"ENSG","The Ensign Group, Inc.","45.97","$1.04B","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg","NASDAQ"
"XONE","The ExOne Company","13.84","$200.97M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone","NASDAQ"
"FINL","The Finish Line, Inc.","24.73","$1.15B","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl","NASDAQ"
"FBMS","The First Bancshares, Inc.","16","$84.99M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms","NASDAQ"
"FLIC","The First of Long Island Corporation","25.43","$354.2M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/flic","NASDAQ"
"TFM","The Fresh Market, Inc.","41.17","$2B","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm","NASDAQ"
"GT","The Goodyear Tire & Rubber Company","26.82","$7.24B","nan","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt","NASDAQ"
"HABT","The Habit Restaurants, Inc.","31.72","$284.67M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt","NASDAQ"
"HCKT","The Hackett Group, Inc.","9.28","$276.96M","nan","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt","NASDAQ"
"HAIN","The Hain Celestial Group, Inc.","63.86","$6.5B","nan","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain","NASDAQ"
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","9.33","$52.24M","nan","nan","nan","http://www.nasdaq.com/symbol/cuba","NASDAQ"
"INTG","The Intergroup Corporation","20","$47.66M","nan","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg","NASDAQ"
"JYNT","The Joint Corp.","7.88","$75.82M","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt","NASDAQ"
"KEYW","The KEYW Holding Corporation","8.57","$322.06M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw","NASDAQ"
"MSG","The Madison Square Garden Company","83.92","$6.45B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msg","NASDAQ"
"MDCO","The Medicines Company","27.52","$1.81B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco","NASDAQ"
"MIK","The Michaels Companies, Inc.","27.11","$5.58B","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik","NASDAQ"
"MIDD","The Middleby Corporation","104.17","$5.97B","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd","NASDAQ"
"NDAQ","The NASDAQ OMX Group, Inc.","50.11","$8.48B","nan","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq","NASDAQ"
"NAVG","The Navigators Group, Inc.","79.61","$1.14B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg","NASDAQ"
"PCLN","The Priceline Group Inc. ","1160.44","$60.27B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln","NASDAQ"
"PRSC","The Providence Service Corporation","52.63","$836.94M","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc","NASDAQ"
"SPNC","The Spectranetics Corporation","34.61","$1.46B","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc","NASDAQ"
"ULTI","The Ultimate Software Group, Inc.","166.41","$4.76B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti","NASDAQ"
"YORW","The York Water Company","24.27","$311.57M","nan","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw","NASDAQ"
"NCTY","The9 Limited","1.69","$48.64M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty","NASDAQ"
"TBPH","Theravance Biopharma, Inc.","17.27","$583.76M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbph","NASDAQ"
