indx,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote,Exchange,minutedata
191,GRC,Gorman-Rupp Company (The),30.2,$793.07M,,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/grc,AMEX,True
192,GTE,Gran Tierra Energy Inc.,2.73,$753.68M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gte,AMEX,True
193,GPL,Great Panther Silver Limited,0.6,$83.74M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gpl,AMEX,True
194,GRH,"GreenHunter Resources, Inc.",0.77,$27.32M,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/grh,AMEX,True
195,GRH^C,"GreenHunter Resources, Inc.",19.15,,,,,http://www.nasdaq.com/symbol/grh^c,AMEX,False
196,SIM,"Grupo Simec, S.A. de C.V.",8.25,$1.37B,1993.0,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sim,AMEX,True
197,GVP,"GSE Systems, Inc.",1.49,$26.65M,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gvp,AMEX,True
198,HCHC,"HC2 Holdings, Inc.",11.01,$262.21M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/hchc,AMEX,True
199,HEB,"Hemispherx BioPharma, Inc.",0.2249,$48.37M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/heb,AMEX,True
200,HLM^,Hillman Group Capital Trust,29.3,,,,,http://www.nasdaq.com/symbol/hlm^,AMEX,False
201,HMG,"HMG/Courtland Properties, Inc.",12.22,$12.74M,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hmg,AMEX,True
202,HH,"Hooper Holmes, Inc.",0.465,$32.95M,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hh,AMEX,True
203,HUSA,Houston American Energy Corporation,0.204,$10.64M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/husa,AMEX,True
204,IBIO,"iBio, Inc.",0.76,$56.23M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ibio,AMEX,True
205,IBO,IBO (Listing Market - NYSE Amex Network B F),153.82,,,,,http://www.nasdaq.com/symbol/ibo,AMEX,False
206,IEC,IEC Electronics Corp.,3.6,$36.51M,,Technology,Electrical Products,http://www.nasdaq.com/symbol/iec,AMEX,True
207,IG,"IGI Laboratories, Inc.",8.33,$440.05M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ig,AMEX,True
208,IMUC,"ImmunoCellular Therapeutics, Ltd.",0.4701,$42.43M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imuc,AMEX,True
209,IMH,"Impac Mortgage Holdings, Inc.",13.48,$129.49M,1997.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/imh,AMEX,True
210,IMO,Imperial Oil Limited,40.84,$34.62B,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/imo,AMEX,True
211,IOT,"Income Opportunity Realty Investors, Inc.",6.65,$27.72M,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iot,AMEX,True
212,IRT,"Independence Realty Trust, Inc.",9.44,$301.08M,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irt,AMEX,True
213,IGC,India Globalization Capital Inc.,0.42,$6.32M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/igc,AMEX,True
214,IGC/WS,India Globalization Capital Inc.,0.0055,,,,,http://www.nasdaq.com/symbol/igc/ws,AMEX,False
215,INFU,"InfuSystems Holdings, Inc.",2.98,$66.48M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/infu,AMEX,True
216,IHT,InnSuites Hospitality Trust,2.37,$19.62M,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iht,AMEX,True
217,NSPR,"InspireMD, Inc.",0.32,$25.01M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nspr,AMEX,True
218,IFMI,"Institutional Financial Markets, Inc.",1.55,$23.84M,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ifmi,AMEX,True
219,IDN,"Intellicheck Mobilisa, Inc.",1.62,$15.92M,1999.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/idn,AMEX,True
220,INS,Intelligent Systems Corporation,2.98,$26.69M,1992.0,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ins,AMEX,True
221,THM,International Tower Hill Mines Ltd,0.37,$43.04M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/thm,AMEX,True
222,INTT,inTest Corporation,4.17,$44.05M,1997.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/intt,AMEX,True
223,INUV,"Inuvo, Inc",1.91,$46.21M,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/inuv,AMEX,True
224,VKI,Invesco Advantage Municipal Income Trust II,11.71,$519.7M,,,,http://www.nasdaq.com/symbol/vki,AMEX,True
225,ISR,"IsoRay, Inc.",1.52,$83.42M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/isr,AMEX,True
226,ISDR,Issuer Direct Corporation,7.93,$18.37M,,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/isdr,AMEX,True
227,ITI,"Iteris, Inc.",1.84,$59.9M,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti,AMEX,True
228,KIQ,Kelso Technologies Inc,4.4001,$199.09M,,Capital Goods,Railroads,http://www.nasdaq.com/symbol/kiq,AMEX,True
229,LTS,Ladenburg Thalmann Financial Services Inc,3.97,$735.78M,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lts,AMEX,True
230,LTS^A,Ladenburg Thalmann Financial Services Inc,24.018,,,,,http://www.nasdaq.com/symbol/lts^a,AMEX,False
231,LSG,Lake Shore Gold Corp,0.82,$357.18M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/lsg,AMEX,True
232,LAQ,"Latin America Equity Fund, Inc. (The)",21.1,$157.16M,1991.0,,,http://www.nasdaq.com/symbol/laq,AMEX,True
233,LGL,"LGL Group, Inc. (The)",3.86,$10.02M,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lgl,AMEX,True
234,LGL/WS,"LGL Group, Inc. (The)",0.0189,,,,,http://www.nasdaq.com/symbol/lgl/ws,AMEX,False
235,LBY,"Libbey, Inc.",39.4,$858.58M,1993.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lby,AMEX,True
236,LBMH,"Liberator Medical Holdings, Inc.",3.53,$187.68M,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lbmh,AMEX,True
237,LIQT,"LiqTech International, Inc.",0.77,$30.34M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/liqt,AMEX,True
238,LEI,"Lucas Energy, Inc.",0.1911,$6.69M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lei,AMEX,True
239,MCZ,Mad Catz Interactive Inc,0.3806,$27.96M,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mcz,AMEX,True
240,MVG,Mag Silver Corporation,6.23,$430.63M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mvg,AMEX,True
241,MHR^C,Magnum Hunter Resources Corporation,21.51,,,,,http://www.nasdaq.com/symbol/mhr^c,AMEX,False
242,MHR^D,Magnum Hunter Resources Corporation,35.18,,,,,http://www.nasdaq.com/symbol/mhr^d,AMEX,False
243,MHR^E,Magnum Hunter Resources Corporation,18.75,,,,,http://www.nasdaq.com/symbol/mhr^e,AMEX,False
244,MSTX,"Mast Therapeutics, Inc.",0.485,$77.34M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mstx,AMEX,True
245,MHH,"Mastech Holdings, Inc",8.62,$37.33M,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/mhh,AMEX,True
246,MDGN,"Medgenics, Inc.",8.02,$199.24M,2011.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mdgn,AMEX,True
247,MDGN/WS,"Medgenics, Inc.",2.45,,,,,http://www.nasdaq.com/symbol/mdgn/ws,AMEX,False
248,IPB,"Merrill Lynch & Co., Inc.",27.13,,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ipb,AMEX,True
249,MEA,Metalico Inc,0.44,$25.66M,,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/mea,AMEX,True
250,MXC,Mexco Energy Corporation,5.56,$11.33M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mxc,AMEX,True
251,CCA,MFS California Insured Municipal Trust,11.5301,$32.13M,1999.0,,,http://www.nasdaq.com/symbol/cca,AMEX,True
252,MGT,MGT Capital Investments Inc,0.4636,$4.89M,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mgt,AMEX,True
253,MDW,Midway Gold Corporation,0.4117,$72.68M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdw,AMEX,True
254,MGH,Minco Gold Corporation,0.22,$11.13M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgh,AMEX,True
255,MGN,"Mines Management, Inc.",0.47,$14.01M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgn,AMEX,True
256,MVF,"MuniVest Fund, Inc.",10.21,$653.26M,,,,http://www.nasdaq.com/symbol/mvf,AMEX,True
257,MZA,"MuniYield Arizona Fund, Inc.",16.45,$75.46M,1993.0,,,http://www.nasdaq.com/symbol/mza,AMEX,True
258,NNVC,"NanoViricides, Inc.",2.25,$127.27M,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nnvc,AMEX,True
259,NHC,National HealthCare Corporation,63.67,$898.44M,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nhc,AMEX,True
260,NHC^A,National HealthCare Corporation,16.02,,,,,http://www.nasdaq.com/symbol/nhc^a,AMEX,False
261,NAVB,"Navidea Biopharmaceuticals, Inc.",1.59,$239.04M,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/navb,AMEX,True
262,NTIP,"Network-1 Technologies, Inc.",2.25,$54.5M,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntip,AMEX,True
263,NBW,Neuberger Berman California Intermediate Municipal Fund Inc.,15.83,$87.67M,2002.0,,,http://www.nasdaq.com/symbol/nbw,AMEX,True
264,NHS,Neuberger Berman High Yield Strategies Fund,12.46,$243.48M,,,,http://www.nasdaq.com/symbol/nhs,AMEX,True
265,NBH,Neuberger Berman Intermediate Municipal Fund Inc.,15.37,$288.43M,2002.0,,,http://www.nasdaq.com/symbol/nbh,AMEX,True
266,NML,Neuberger Berman MLP Income Fund Inc.,17.63,$996.51M,2013.0,,,http://www.nasdaq.com/symbol/nml,AMEX,True
267,NBO,Neuberger Berman New York Intermediate Municipal Fund Inc.,13.88,$70.45M,2002.0,,,http://www.nasdaq.com/symbol/nbo,AMEX,True
268,NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc.",5.43,$302.93M,2003.0,,,http://www.nasdaq.com/symbol/nro,AMEX,True
269,CUR,"Neuralstem, Inc.",1.95,$174.92M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cur,AMEX,True
270,UWN,"Nevada Gold & Casinos, Inc.",1.55,$25.21M,,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/uwn,AMEX,True
271,NSU,Nevsun Resources Ltd,3.44,$686.82M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nsu,AMEX,True
272,GBR,"New Concept Energy, Inc",1.7284,$3.37M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gbr,AMEX,True
273,NEN,New England Realty Associates Limited Partnership,50.2,$191.26M,,Consumer Services,Building operators,http://www.nasdaq.com/symbol/nen,AMEX,True
274,NGD,NEW GOLD INC.,3.65,$1.86B,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ngd,AMEX,True
275,NSAT,Norsat International Inc.,5.45,$31.78M,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsat,AMEX,True
276,PAL,"North American Palladium, Ltd.",0.2037,$80.04M,2000.0,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pal,AMEX,True
277,NAK,"Northern Dynasty Minerals, Ltd.",0.3821,$36.3M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nak,AMEX,True
278,NOG,"Northern Oil and Gas, Inc.",8.28,$505.62M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nog,AMEX,True
279,NBY,"NovaBay Pharmaceuticals, Inc.",0.865,$53.74M,2007.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nby,AMEX,True
280,NCQ,NovaCopper Inc.,0.631,$38.26M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ncq,AMEX,True
281,NG,Novagold Resources Inc.,3.13,$994.91M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ng,AMEX,True
282,NTN,"NTN Buzztime, Inc.",0.41,$37.88M,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ntn,AMEX,True
283,NVX,Nuveen California Dividend Advantage Municipal Fund 2,14.43,$212.98M,2001.0,,,http://www.nasdaq.com/symbol/nvx,AMEX,True
284,NZH,Nuveen California Dividend Advantage Municipal Fund 3,13.74,$331.85M,,,,http://www.nasdaq.com/symbol/nzh,AMEX,True
285,NCB,Nuveen California Municipal Value Fund 2,16.78,$55.17M,,,,http://www.nasdaq.com/symbol/ncb,AMEX,True
286,CFD,Nuveen Diversified Commodity Fund,11.88,$107.48M,2010.0,,,http://www.nasdaq.com/symbol/cfd,AMEX,True
287,NXZ,Nuveen Dividend Advantage Municipal Fund 2,14.09,$415.35M,2001.0,,,http://www.nasdaq.com/symbol/nxz,AMEX,True
288,NZF,Nuveen Dividend Advantage Municipal Fund 3,14.11,$512.62M,2007.0,,,http://www.nasdaq.com/symbol/nzf,AMEX,True
289,NVG,Nuveen Dividend Advantage Municipal Income Fund,14.47,$385.83M,2002.0,,,http://www.nasdaq.com/symbol/nvg,AMEX,True
290,CTF,Nuveen Long/Short Commodity Total Return Fund,16.41,$268.24M,,,,http://www.nasdaq.com/symbol/ctf,AMEX,True
291,NOM,Nuveen Missouri Premium Income Municipal Fund,15.69,$36.59M,1993.0,,,http://www.nasdaq.com/symbol/nom,AMEX,True
292,NMZ,Nuveen Municipal High Income Opportunity Fund,13.84,$693M,2003.0,,,http://www.nasdaq.com/symbol/nmz,AMEX,True
293,NJV,Nuveen New Jersey Municipal Value Fund,14.7,$22.79M,,,,http://www.nasdaq.com/symbol/njv,AMEX,True
294,NXK,Nuveen New York Dividend Advantage Municipal Fund 2,13.48,$87.39M,2001.0,,,http://www.nasdaq.com/symbol/nxk,AMEX,True
295,NYV,Nuveen New York Municipal Value Fund 2,15.04,$35.34M,2009.0,,,http://www.nasdaq.com/symbol/nyv,AMEX,True
296,NPN,Nuveen Pennsylvania Municipal Value Fund,15.33,$18.69M,2009.0,,,http://www.nasdaq.com/symbol/npn,AMEX,True
297,JRS,Nuveen Real Estate Fund,11.68,$337.46M,2001.0,,,http://www.nasdaq.com/symbol/jrs,AMEX,True
298,OGEN,"Oragenics, Inc.",0.85,$30.75M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ogen,AMEX,True
299,TIS,Orchids Paper Products Company,25.98,$227.5M,2005.0,Basic Industries,Paper,http://www.nasdaq.com/symbol/tis,AMEX,True
300,ONVO,"Organovo Holdings, Inc.",3.72,$303.13M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onvo,AMEX,True
301,ONP,"Orient Paper, Inc.",1.75,$35.55M,,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/onp,AMEX,True
302,OESX,"Orion Energy Systems, Inc.",3.23,$88.56M,2007.0,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/oesx,AMEX,True
303,OSGB,"Overseas Shipholding Group, Inc.",4.0,$122.19M,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/osgb,AMEX,True
304,ORM,"Owens Realty Mortgage, Inc.",14.78,$159.15M,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/orm,AMEX,True
305,PHF,"Pacholder High Yield Fund, Inc.",7.45,$96.82M,,,,http://www.nasdaq.com/symbol/phf,AMEX,True
306,PBM,Pacific Booker Minerals Inc,4.5,$55.64M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pbm,AMEX,True
307,PCG^A,Pacific Gas & Electric Co.,29.0,,,,,http://www.nasdaq.com/symbol/pcg^a,AMEX,False
308,PCG^B,Pacific Gas & Electric Co.,27.96,,,,,http://www.nasdaq.com/symbol/pcg^b,AMEX,False
309,PCG^C,Pacific Gas & Electric Co.,26.69,,,,,http://www.nasdaq.com/symbol/pcg^c,AMEX,False
310,PCG^D,Pacific Gas & Electric Co.,25.137,,,,,http://www.nasdaq.com/symbol/pcg^d,AMEX,False
311,PCG^E,Pacific Gas & Electric Co.,25.158,,,,,http://www.nasdaq.com/symbol/pcg^e,AMEX,False
312,PCG^G,Pacific Gas & Electric Co.,24.5,,,,,http://www.nasdaq.com/symbol/pcg^g,AMEX,False
313,PCG^H,Pacific Gas & Electric Co.,22.8105,,,,,http://www.nasdaq.com/symbol/pcg^h,AMEX,False
314,PCG^I,Pacific Gas & Electric Co.,24.18,,,,,http://www.nasdaq.com/symbol/pcg^i,AMEX,False
315,PTN,"Palatin Technologies, Inc.",0.97,$40.29M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptn,AMEX,True
316,PARR,Par Petroleum Corporation,24.27,$900.27M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/parr,AMEX,True
317,PZG,Paramount Gold and Silver Corp.,1.0,$162.03M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pzg,AMEX,True
318,PRK,Park National Corporation,86.18,$1.32B,,Finance,Major Banks,http://www.nasdaq.com/symbol/prk,AMEX,True
319,PED,Pedevco Corp.,0.5,$18.91M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ped,AMEX,True
320,PFNX,Pfenex Inc.,17.35,$356.07M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfnx,AMEX,True
321,PIP,"PharmAthene, Inc",1.67,$106.27M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pip,AMEX,True
322,HNW,Pioneer Diversified High Income Trust,17.4788,$145.65M,2007.0,,,http://www.nasdaq.com/symbol/hnw,AMEX,True
323,PLG,Platinum Group Metals Ltd.,0.5655,$434.84M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plg,AMEX,True
324,PLM,Polymet Mining Corp.,1.29,$356.64M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plm,AMEX,True
325,PW,Power REIT,8.9588,$15.51M,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pw,AMEX,True
326,PW^A,Power REIT,25.38,,,,,http://www.nasdaq.com/symbol/pw^a,AMEX,False
327,APTS,"Preferred Apartment Communities, Inc.",10.68,$234.58M,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/apts,AMEX,True
328,PLX,"Protalix BioTherapeutics, Inc.",1.8,$168.49M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/plx,AMEX,True
329,PVCT,"Provectus Biopharmaceuticals, Inc.",0.8099,$149.97M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pvct,AMEX,True
330,RLGT,"Radiant Logistics, Inc.",5.63,$195.43M,,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rlgt,AMEX,True
331,RLGT^A,"Radiant Logistics, Inc.",27.94,,,,,http://www.nasdaq.com/symbol/rlgt^a,AMEX,False
332,REE,Rare Element Resources Ltd.,0.599,$28.58M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ree,AMEX,True
333,UTG,Reaves Utility Income Fund,30.26,$877.97M,2004.0,,,http://www.nasdaq.com/symbol/utg,AMEX,True
334,REED,"Reeds, Inc.",5.42,$70.83M,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/reed,AMEX,True
335,RWC,RELM Wireless Corporation,6.16,$84.18M,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/rwc,AMEX,True
336,RCG,"RENN Fund, Inc.",1.12,$5M,,,,http://www.nasdaq.com/symbol/rcg,AMEX,True
337,RVP,"Retractable Technologies, Inc.",3.9,$108.01M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rvp,AMEX,True
338,RVM,"Revett Mining Company, Inc.",0.49,$19.24M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rvm,AMEX,True
339,RNN,"Rexahn Pharmaceuticals, Inc.",0.722,$129.39M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rnn,AMEX,True
340,RIC,"Richmont Mines, Inc.",3.25,$188.31M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ric,AMEX,True
341,REI,"Ring Energy, Inc.",10.81,$278.33M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rei,AMEX,True
342,RIF,RMR Real Estate Income Fund.,21.33,$163.21M,,,,http://www.nasdaq.com/symbol/rif,AMEX,True
343,RBY,Rubicon Minerals Corp,0.9313,$345.18M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rby,AMEX,True
344,SGA,"Saga Communications, Inc.",41.26,$239.26M,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sga,AMEX,True
345,SSN,Samson Oil & Gas Limited,1.66,$23.55M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssn,AMEX,True
346,SPP,Sanchez Production Partners LP,2.05,$59.02M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/spp,AMEX,True
347,SAND,Sandstorm Gold Ltd,3.49,$410M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sand,AMEX,True
348,SARA,Saratoga Resources Inc,0.21,$6.51M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sara,AMEX,True
349,SEB,Seaboard Corporation,4171.95,$4.88B,1996.0,,,http://www.nasdaq.com/symbol/seb,AMEX,True
350,SVT,"Servotronics, Inc.",7.05,$17.19M,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/svt,AMEX,True
351,SIF,"SIFCO Industries, Inc.",21.23,$115.3M,,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/sif,AMEX,True
352,SVBL,"Silver Bull Resources, Inc.",0.115,$18.29M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svbl,AMEX,True
353,SVLC,"SilverCrest Mines, Inc.",1.11,$131.82M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svlc,AMEX,True
354,SKY,Skyline Corporation,3.62,$30.38M,,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/sky,AMEX,True
355,SLI,"SL Industries, Inc.",43.41,$177.37M,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sli,AMEX,True
356,XPL,Solitario Exploration & Royalty Corp,0.755,$29.63M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/xpl,AMEX,True
357,SCE^B,Southern California Edison Company,23.38,,,,,http://www.nasdaq.com/symbol/sce^b,AMEX,False
358,SCE^C,Southern California Edison Company,22.69,,,,,http://www.nasdaq.com/symbol/sce^c,AMEX,False
359,SCE^D,Southern California Edison Company,23.38,,,,,http://www.nasdaq.com/symbol/sce^d,AMEX,False
360,SCE^E,Southern California Edison Company,24.9899,,,,,http://www.nasdaq.com/symbol/sce^e,AMEX,False
361,SGB,Southwest Georgia Financial Corporation,13.61,$34.68M,,Finance,Major Banks,http://www.nasdaq.com/symbol/sgb,AMEX,True
362,LOV,"Spark Networks, Inc.",4.06,$100.4M,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lov,AMEX,True
363,STRP,Straight Path Communications Inc.,19.94,$238.87M,2013.0,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/strp,AMEX,True
364,SSY,"SunLink Health Systems, Inc.",1.7,$16.05M,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ssy,AMEX,True
365,SDPI,"Superior Drilling Products, Inc.",3.35,$57.93M,2014.0,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/sdpi,AMEX,True
366,STS,"Supreme Industries, Inc.",7.74,$128.38M,,Capital Goods,Constructionang Equipment/Trucks,http://www.nasdaq.com/symbol/sts,AMEX,True
367,SYRG,Synergy Resources Corporation,12.18,$1.27B,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/syrg,AMEX,True
368,SYN,"Synthetic Biologics, Inc",2.13,$154.91M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syn,AMEX,True
369,TRX,Tanzanian Royalty Exploration Corporation,0.37,$37.64M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trx,AMEX,True
370,TGB,Taseko Mines Limited,0.66,$146.39M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgb,AMEX,True
371,TAS,Tasman Metals Ltd,0.44,$29.1M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tas,AMEX,True
372,TRC/WS,Tejon Ranch Co,0.8,,,,,http://www.nasdaq.com/symbol/trc/ws,AMEX,False
373,TIK,Tel-Instrument Electronics Corp.,6.0,$19.54M,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/tik,AMEX,True
374,TGC,"Tengasco, Inc.",0.23,$13.99M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tgc,AMEX,True
375,GLU,The Gabelli Global Utility and Income Trust,18.62,$76.55M,2004.0,,,http://www.nasdaq.com/symbol/glu,AMEX,True
376,GLU^A,The Gabelli Global Utility and Income Trust,50.2201,,,,,http://www.nasdaq.com/symbol/glu^a,AMEX,False
377,TXMD,"TherapeuticsMD, Inc.",6.38,$1.1B,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/txmd,AMEX,True
378,TPI,"Tianyin Pharmaceutical Co., Inc.",0.42,$12.36M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpi,AMEX,True
379,IDI,"Tiger Media, Inc.",7.1001,$51.7M,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/idi,AMEX,True
380,TLR,Timberline Resources Corporation,0.6703,$6.64M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tlr,AMEX,True
381,TGD,Timmons Gold Corp,0.71,$127.71M,2011.0,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgd,AMEX,True
382,TOF,Tofutti Brands Inc.,4.11,$21.18M,,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tof,AMEX,True
383,TMP,Tompkins Financial Corporation,54.28,$803.96M,,Finance,Major Banks,http://www.nasdaq.com/symbol/tmp,AMEX,True
384,TAT,Transatlantic Petroleum Ltd,5.73,$233.65M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tat,AMEX,True
